0.85,100,73.6777191,75.2380066,77.7455597,79.4883957,77.8968964,76.8093155
0.85,1000,79.6667557,74.4813156,74.9348221,79.0256195,79.063324,77.43436738
0.85,5000,77.0095139,76.8777695,78.4125824,77.4770355,78.8394012,77.7232605
0.85,10000,80.0954285,77.0062637,79.6867599,77.8419113,73.7061691,77.6673065
0.85,50000,77.6929321,77.1514359,79.9127884,80.9062958,74.158493,77.96438904
0.85,100000,80.2234879,77.4753876,75.4021759,77.4170074,75.1022644,77.12406464
0.9,100,74.3774033,78.2859955,75.0661163,77.3380203,78.257782,76.66506348
0.9,1000,77.3040543,79.0447235,78.2190933,75.7443237,78.5387726,77.77019348
0.9,5000,76.5294647,79.4561081,76.5511856,73.6429367,73.6622772,75.96839446
0.9,10000,77.1156921,78.3152313,77.375206,75.0904083,79.3605423,77.451416
0.9,50000,77.7166214,77.4074478,77.1742477,77.6655197,79.4641571,77.88559874
0.9,100000,78.5565872,78.8841705,78.2872314,78.2391891,75.6399841,77.92143246
0.95,100,77.2180939,75.6025543,77.387764,77.4424438,76.2369766,76.77756652
0.95,1000,72.7602081,78.9515915,75.9335785,76.1629562,78.6524963,76.49216612
0.95,5000,79.2534103,76.8986588,76.3838196,78.3551025,80.6101379,78.30022582
0.95,10000,76.1340714,78.0512466,76.7735748,81.3169708,80.07547,78.47026672
0.95,50000,77.278183,76.5794983,75.3297577,76.391716,78.9575424,76.90733948
0.95,100000,77.5694046,74.4492416,77.5470963,75.662323,77.006958,76.4470047
0.99,100,78.9886703,74.9881744,76.8048935,75.688736,78.5473099,77.00355682
0.99,1000,77.3109207,80.641449,76.2670364,78.8227386,78.2869949,78.26582792
0.99,5000,76.3016357,75.7368393,78.8230667,76.4863052,76.7798615,76.82554168
0.99,10000,74.0052261,76.6361084,78.6249542,76.3848114,78.8189468,76.89400938
0.99,50000,78.4267044,74.5950165,75.6901245,79.2396469,79.0778656,77.40587158
0.99,100000,78.3366776,77.0903702,80.820549,77.826767,78.1579895,78.44647066
